speaker,timestamp,conversation_text,transcript,other_text,condition,rationality,social_impact,valence
Speaker 2,3:22,". Yeah, it is kinda crazy but, um, I don't- I don't know, I just think that that support is like so important in my life so it's probably what I'm most grateful for.",1015,['laugh'],empathy,0.935218232,-0.069516728,0.149474645
Speaker 1,3:30,"Yeah. That's cool. Um, I guess I'm like bad at making decisions so I guess I'm most grateful for the fact that I like have things to be grateful for. Like, I don't know, I think it's pretty telling that I like can't choose one thing that I'm most grateful for.",1015,[],empathy,0.909416435,-0.077810074,0.14323145
Speaker 2,3:45,.,1015,['crosstalk 00:03:45'],empathy,NA,NA,NA
Speaker 1,3:45,"So, I think that's a pretty good sign of a good life.",1015,[],empathy,0.902620577,-0.103556905,0.229920295
Speaker 2,3:47,Exactly.. I'm with you.,1015,['laugh'],empathy,0.814120069,-0.110016788,0.166314596
Speaker 1,3:50,. Yeah. Okay. Share a personal problem or struggle you have and ask your partner's advice on how they might handle it. Ask them to reflect back on how you seem to be feeling about the problem you have chosen. Um.,1015,['laugh'],empathy,0.904432559,-0.003102156,0.166132499
Speaker 2,4:05,Hmm.,1015,[],empathy,0.871560258,-0.367879644,-0.057847513
Speaker 1,4:05,. This is also a hard question. Um.,1015,['laugh'],empathy,1.091828319,-0.100911526,0.174591213
Speaker 2,4:13,This is also just like an interesting prompt in the sense that like we don't- we haven't been introduced and we're already like-,1015,[],empathy,0.887399026,-0.037653008,0.183131375
Speaker 1,4:20,"Yeah, yeah.",1015,[],empathy,0.756545903,-0.169217703,-0.028997424
Speaker 2,4:20,"Enter the advice phase. Um, I can raise something. It's like not a huge thing but it's something that ask people about. I'm a reporter with The Prince.",1015,['inaudible 00:04:29'],empathy,0.955099153,-0.051717758,0.133075875
Speaker 1,4:33,"Oh, cool.",1015,[],empathy,0.411385328,-0.009740531,0.208408624
Speaker 2,4:34,"Actually, like an editor this year and, um, a story the university was quite angry about, kind of like how the story made them look and so forth and there was just like an exchange and I think that what I'm struggling with is just how to... Like in those instances I have to like advocate for myself and my journalism, um, and also deal with like what is sometimes like a- a hostile attitude on their part. And like I have trouble, I don't know, where they're at with that kinda vitriolic energy. But I also don't wanna be like bulldozed over. So, it's like finding a- a middle ground where you can like articulate yourself and like be forceful but not- not aggressive or unpleasant.",1015,['inaudible 00:05:08'],empathy,0.891958585,0.000986682,0.139616133
Speaker 1,5:29,"Yeah. Geez. Um, I don't know an advice I'd give for that.",1015,[],empathy,0.882144757,-0.076539637,0.138398045
Speaker 2,5:34,.,1015,['laugh'],empathy,NA,NA,NA
Speaker 1,5:35,"I guess just like feeling confident in your writing. Like obviously I don't know like what you've written but like, I don't know, you seem like a solid person so I feel like your writing would be solid.. So just like be confident in that.",1015,['laugh'],empathy,0.825137161,-0.046197943,0.173023906
Speaker 2,5:52,I appreciate that..,1015,['laugh'],empathy,0.834872143,-0.074507515,0.431775296
Speaker 1,5:54,"Um, I guess a personal problem I am having is geez, I don't know. Um, I guess like dealing with like focusing on like the good things I have in life 'cause obviously with COVID it's like really hard. Um, 'cause like I don't know if I'm allowed to say this for the purpose of this study but like I'm a freshman so like I lost my senior year of high school and now I'm like, not losing, but like it's like definitely not the same as like the freshman year of college. So, like it's just like hard to like lose the two years that everyone like tells you is like gonna be really amazing. But that's not really a personal problem. I feel like everyone is kinda experiencing that right now. Um, but just like focusing on like the good because I feel like once I start focusing on like one negative thing I just like start dwelling on like everything. So, yeah, if you have advice I'd love it..",1015,['laugh'],empathy,0.875132603,-0.031984083,0.132826402
Speaker 2,7:01,"Yeah, awesome. My only advice is something that you already touched on, w- which is just the fact that it's not a unique experience.",1015,[],empathy,1.030448921,-0.056114746,0.206502413
Speaker 1,7:08,"Yeah, exactly.",1015,[],empathy,0.843177891,-0.079490568,0.084645232
Speaker 2,7:10,"I think but I can't- I can't relate exactly to like missing out on my freshman year but I do think that even just the general quarantine life it's like, sometimes I feel like the world is just continuing on and it's hard to like remind yourself that no, like everyone is stuck in this situation.",1015,[],empathy,0.890950476,-0.055616344,0.122898088
Speaker 1,7:27,"Yeah, exactly.",1015,[],empathy,0.843177891,-0.079490568,0.084645232
Speaker 2,7:29,"So, I think it's just like remember that you're not alone in it and-",1015,[],empathy,0.934229728,-0.102612879,0.087749689
Speaker 1,7:35,Yeah.,1015,[],empathy,0.761711808,-0.192571471,-0.042331857
Speaker 2,7:35,In like more practical terms I think it's hard to create a virtual community but like Princeton does. I- I feel like I would... My biggest advice would just be clubs because I think that's where like I met most of my friends and so forth.,1015,[],empathy,0.851596571,-0.047889971,0.156795734
Speaker 1,7:50,"Yeah, that's actually good advice 'cause I'm not in like any clubs.. I'm in one.",1015,['laugh'],empathy,0.843790957,-0.055879352,0.092087051
Speaker 2,7:57,'Cause if you're- if you're only relationship to Princeton is the academics like you're not gonna love it.,1015,['laugh'],empathy,0.888315426,-0.041732648,0.155665424
Speaker 1,8:01,"Yeah, no I was really reflecting on that. You're so right.",1015,[],empathy,1.063330083,-0.106374554,0.129212693
Speaker 2,8:06,"Yeah, 'cause like, that's the hard part that we all have to like get through but the good part is like-",1015,['crosstalk 00:08:11'],empathy,0.941157089,-0.013998136,0.188371726
Speaker 1,8:11,"Yeah,. That's actually good advice..",1015,"['crosstalk 00:08:12', 'laugh']",empathy,0.899100936,-0.094961856,0.22890146
Speaker 2,8:15,"Yeah, but you're gonna love it. I really hope back on campus and if we are back on campus we can hang out or I can show you around-",1015,"['crosstalk 00:08:18', 'inaudible 00:08:20']",empathy,0.84436066,-0.027992725,0.183279958
Speaker 1,8:22,.,1015,['crosstalk 00:08:22'],empathy,NA,NA,NA
Speaker 2,8:23,"'Cause I also, like I don't know if we're supposed to... Like I'm a sophomore so I only have one year more but.",1015,[],empathy,0.944582753,-0.126799337,0.121725566
Speaker 1,8:27,"Yeah. Yeah, yeah. Um, okay. What's the next one? Oh, whom do you admire most? In what way does that person inspire you?",1015,[],empathy,0.91276395,-0.013858128,0.232878587
Speaker 2,8:37,Hmm. Are we talking like people in our lives or just like any famous speaker?,1015,[],empathy,0.87350261,-0.017284008,0.114951859
Speaker 1,8:46,"I feel like anything. Yeah, I feel like anything. However you interpret the question.",1015,[],empathy,0.764535024,-0.056472434,0.12965156
Speaker 2,8:50,Then I'm gonna go with Angela Davis.,1015,[],empathy,0.731420492,-0.060740524,0.035813526
Speaker 1,8:54,Nice. I actually met her.,1015,[],empathy,0.8496375,-0.107883244,0.166132894
Speaker 2,8:55,You've met Angela? No.,1015,[],empathy,0.631985161,-0.05802367,0.05145776
Speaker 1,8:56,"Yes, I have a picture with her.",1015,[],empathy,0.887660185,-0.065836553,0.205141974
Speaker 2,9:04,"Wait, really?",1015,[],empathy,0.783818883,-0.096173385,0.075821495
Speaker 1,9:04,. What'd you say?,1015,['crosstalk 00:09:04'],empathy,0.975563705,-0.111015993,0.19714202
Speaker 2,9:04,"Oh my God. No, that's like my life goal.",1015,[],empathy,0.731526869,0.026761117,0.146639808
Speaker 1,9:04,. I know. I literally have a picture with her and every time I see it I get so excited.,1015,['laugh'],empathy,0.923694699,-0.030804226,0.205642323
Speaker 2,9:06,"She's just, and like to explain why it's just... I mean, because you're familiar with her like I don't have to go into the history but she's just like an absolute badass in every way.",1015,[],empathy,0.889836765,-0.033713335,0.13190624
Speaker 1,9:17,I know. Yeah.,1015,[],empathy,0.84185724,-0.14811744,0.05229833
Speaker 2,9:17,"And, uh, she's just so smart and so, like she just has a strong sense of morality and justice and I love that about her.",1015,[],empathy,0.863831354,0.04460468,0.250405074
Speaker 1,9:27,"I feel like you could like draw on that to go back to like your personal problem. Like, about how she has such an individually like sense of like justice and what's right. Like I feel like that's a big part of journalism. So just like draw on your Angela Davis.",1015,['crosstalk 00:09:37'],empathy,0.817227712,0.029659,0.17236489
Speaker 2,9:44,Exactly..,1015,['laugh'],empathy,0.949756474,-0.195291561,0.048568812
Speaker 1,9:44,.,1015,['laugh'],empathy,NA,NA,NA
Speaker 2,9:45,My inner Angela Davis.,1015,[],empathy,0.556841932,0.009679658,0.129881741
Speaker 1,9:47,". Um, I guess who I admire most is probably my best friend. Um, that's like so cliché.. But she is from England. She's like 22. So, it sounds kinda weird that like I'm best friends with like a 22 year old but we like met at camp. She was like my camp counselor and we just like stayed really close. Um, and she just like her life story has been like so chaotic and like honestly really sad. But like, almost every day even though like there's a time difference and like she's living her own life she like takes time to like genuinely ask me like how I'm doing and like check in. And like she always tells me that she's proud of me and like, I don't know, I feel like people just don't say that enough. Like obviously everyone says like I love you to people they care about but never that they're like proud of them. So, like I really admire that.",1015,"['laugh', 'laugh']",empathy,0.814844211,-0.027645725,0.169223295
Speaker 2,10:40,"No, that's such a good like personal goal for me. I think that just expressing how you feel about people is so important. Because we only do it at like particular moments, like celebrations or like you know random to remind people.",1015,['inaudible 00:10:54'],empathy,0.902417487,-0.023904046,0.21925744
Speaker 1,10:56,"Yeah, for sure.",1015,[],empathy,1.018828221,-0.066854328,0.242169093
Speaker 2,10:59,Okay. The next one is what is a specific long term goal of yours and how do you plan on reaching it?,1015,[],empathy,1.141951661,0.005926108,0.184332215
Speaker 1,11:05,"Ooh. Um, I guess I kinda have like two answers to this. One is like practical and one is like more just like abstract. But like I wanna be a pilot and I have since I was like 10.. And I guess just how I plan on reaching it is like just like staying grounded in myself and like reminding myself every day like why I do the things I do. And then like my more abstract goal is like dependability 'cause like I feel like I'm an averagely dependable person but I wanna be like, I don't know, I just wanna be like there for people and like let them know that like I can just be counted on. So, yeah. What about you?",1015,['laugh'],empathy,0.899107065,-0.062598194,0.150475271
Speaker 2,11:50,"I like the way you split it up into practical and abstract. Um, I think hmm, I'll start with abstract. I think that I want to have more time in my life for reflection 'cause I feel like just like making time to actually like process your life is so important. I think that sometimes with like the demands of school and like extracurriculars, um, it can just feel like go, go, go and like not have time to actually like appreciate things. So, that's more of my abstract. Like getting better at just making time because like there's no way... I think I have to be better at making like time sacrifices and like there's no way you can do everything so you have to just like have that strong sense of priorities and just like make it happen.",1015,[],empathy,0.921650828,-0.023875085,0.181443912
Speaker 2,12:43,"And then a more practical goal is to kinda figure out what I wanna do with my life.. Because, um, I've like moved around a lot in my first y- almost year and a half now at Princeton. Like I came in wanting to do law and journalism and then I moved into neuroscience.",1015,['laugh'],empathy,0.986370355,-0.01009436,0.136298087
Speaker 1,13:09,"Oh, wow.",1015,[],empathy,0.316084894,0.073949228,0.176108623
Speaker 2,13:09,"And I'm now like doing all the pre-med things but then I also... But now I feel like I'm coming back to journalism and law so it's like I don't know just figuring that out would be, ah, helpful.",1015,[],empathy,0.915582616,-0.05478127,0.088437855
Speaker 1,13:23,"That's a good goal. Um, okay. What do you value most in a friendship?",1015,[],empathy,0.899149124,0.011567082,0.271405438
Speaker 2,13:37,That's a really good question.,1015,[],empathy,1.032435686,-0.103252055,0.260606544
Speaker 1,13:38,". Um, I guess like the first thing that comes into my mind when I read that is like reciprocity. Um, 'cause like I feel like that stands like a broad list of like values. So, like reciprocity of loyalty, of like caring, just like, I don't know, like I want to be given as much back as I like put into a relationship or like a friendship.",1015,['laugh'],empathy,0.845743591,0.009659708,0.183869272
